orderID,freight,orderDate,requiredDate,shippedDate,shipName,shipCountry,shipRegion,shipCity,shipPostalCode,shipAddress
10724,57.75,1997-10-30 00:00:00.000,1997-12-11 00:00:00.000,1997-11-05 00:00:00.000,Mère Paillarde,Canada,Québec,Montréal,H1J 1C3,43 rue St. Laurent
10725,10.83,1997-10-31 00:00:00.000,1997-11-28 00:00:00.000,1997-11-05 00:00:00.000,Familia Arquibaldo,05442-030,Sao Paulo," 92",SP,Rua Orós
10726,16.56,1997-11-03 00:00:00.000,1997-11-17 00:00:00.000,1997-12-05 00:00:00.000,Eastern Connection,UK,NULL,London,WX3 6FW,35 King George
10727,89.90,1997-11-03 00:00:00.000,1997-12-01 00:00:00.000,1997-12-05 00:00:00.000,Reggiani Caseifici,Italy,NULL,Reggio Emilia,42100,Strada Provinciale 124
10728,58.33,1997-11-04 00:00:00.000,1997-12-02 00:00:00.000,1997-11-11 00:00:00.000,Queen Cozinha,05487-020,Sao Paulo," 891",SP,Alameda dos Canàrios
10729,141.06,1997-11-04 00:00:00.000,1997-12-16 00:00:00.000,1997-11-14 00:00:00.000,LINO-Delicateses,Venezuela,Nueva Esparta,I. de Margarita,4980,Ave. 5 de Mayo Porlamar
10730,20.12,1997-11-05 00:00:00.000,1997-12-03 00:00:00.000,1997-11-14 00:00:00.000,Bon app',13008,Marseille," rue des Bouchers",NULL,12
10731,96.65,1997-11-06 00:00:00.000,1997-12-04 00:00:00.000,1997-11-14 00:00:00.000,Chop-suey Chinese,Switzerland,NULL,Bern,3012,Hauptstr. 31
10732,16.97,1997-11-06 00:00:00.000,1997-12-04 00:00:00.000,1997-11-07 00:00:00.000,Bon app',13008,Marseille," rue des Bouchers",NULL,12
10733,110.11,1997-11-07 00:00:00.000,1997-12-05 00:00:00.000,1997-11-10 00:00:00.000,Berglunds snabbköp,Sweden,NULL,Luleå,S-958 22,Berguvsvägen  8
10734,1.63,1997-11-07 00:00:00.000,1997-12-05 00:00:00.000,1997-11-12 00:00:00.000,Gourmet Lanchonetes,04876-786,Campinas," 442",SP,Av. Brasil
10735,45.97,1997-11-10 00:00:00.000,1997-12-08 00:00:00.000,1997-11-21 00:00:00.000,Let's Stop N Shop,USA,CA,San Francisco,94117,87 Polk St. Suite 5
10736,44.10,1997-11-11 00:00:00.000,1997-12-09 00:00:00.000,1997-11-21 00:00:00.000,Hungry Owl All-Night Grocers,Ireland,Co. Cork,Cork,NULL,8 Johnstown Road
10737,7.79,1997-11-11 00:00:00.000,1997-12-09 00:00:00.000,1997-11-18 00:00:00.000,Vins et alcools Chevalier,France,NULL,Reims,51100,59 rue de l'Abbaye
10738,2.91,1997-11-12 00:00:00.000,1997-12-10 00:00:00.000,1997-11-18 00:00:00.000,Spécialités du monde,75016,Paris," rue Lauriston",NULL,25
10739,11.08,1997-11-12 00:00:00.000,1997-12-10 00:00:00.000,1997-11-17 00:00:00.000,Vins et alcools Chevalier,France,NULL,Reims,51100,59 rue de l'Abbaye
10740,81.88,1997-11-13 00:00:00.000,1997-12-11 00:00:00.000,1997-11-25 00:00:00.000,White Clover Markets,USA,WA,Seattle,98124,1029 - 12th Ave. S.
10741,10.96,1997-11-14 00:00:00.000,1997-11-28 00:00:00.000,1997-11-18 00:00:00.000,Around the Horn,UK,Essex,Colchester,CO7 6JX,Brook Farm Stratford St. Mary
10742,243.73,1997-11-14 00:00:00.000,1997-12-12 00:00:00.000,1997-11-18 00:00:00.000,Bottom-Dollar Markets,Canada,BC,Tsawassen,T2F 8M4,23 Tsawassen Blvd.
10743,23.72,1997-11-17 00:00:00.000,1997-12-15 00:00:00.000,1997-11-21 00:00:00.000,Around the Horn,UK,Essex,Colchester,CO7 6JX,Brook Farm Stratford St. Mary
10744,69.19,1997-11-17 00:00:00.000,1997-12-15 00:00:00.000,1997-11-24 00:00:00.000,Vaffeljernet,Denmark,NULL,Århus,8200,Smagsloget 45
10745,3.52,1997-11-18 00:00:00.000,1997-12-16 00:00:00.000,1997-11-27 00:00:00.000,QUICK-Stop,Germany,NULL,Cunewalde,01307,Taucherstraße 10
10746,31.43,1997-11-19 00:00:00.000,1997-12-17 00:00:00.000,1997-11-21 00:00:00.000,Chop-suey Chinese,Switzerland,NULL,Bern,3012,Hauptstr. 31
10747,117.33,1997-11-19 00:00:00.000,1997-12-17 00:00:00.000,1997-11-26 00:00:00.000,Piccolo und mehr,Austria,NULL,Salzburg,5020,Geislweg 14
10748,232.55,1997-11-20 00:00:00.000,1997-12-18 00:00:00.000,1997-11-28 00:00:00.000,Save-a-lot Markets,USA,ID,Boise,83720,187 Suffolk Ln.
10749,61.53,1997-11-20 00:00:00.000,1997-12-18 00:00:00.000,1997-12-19 00:00:00.000,Island Trading,UK,Isle of Wight,Cowes,PO31 7PJ,Garden House Crowther Way
10750,79.30,1997-11-21 00:00:00.000,1997-12-19 00:00:00.000,1997-11-24 00:00:00.000,Wartian Herkku,Finland,NULL,Oulu,90110,Torikatu 38
10751,130.79,1997-11-24 00:00:00.000,1997-12-22 00:00:00.000,1997-12-03 00:00:00.000,Richter Supermarkt,Switzerland,NULL,Genève,1204,Starenweg 5
10752,1.39,1997-11-24 00:00:00.000,1997-12-22 00:00:00.000,1997-11-28 00:00:00.000,North/South,UK,NULL,London,SW7 1RZ,South House 300 Queensbridge
10753,7.70,1997-11-25 00:00:00.000,1997-12-23 00:00:00.000,1997-11-27 00:00:00.000,Franchi S.p.A.,Italy,NULL,Torino,10100,Via Monte Bianco 34
10754,2.38,1997-11-25 00:00:00.000,1997-12-23 00:00:00.000,1997-11-27 00:00:00.000,Magazzini Alimentari Riuniti,Italy,NULL,Bergamo,24100,Via Ludovico il Moro 22
10755,16.71,1997-11-26 00:00:00.000,1997-12-24 00:00:00.000,1997-11-28 00:00:00.000,Bon app',13008,Marseille," rue des Bouchers",NULL,12
10756,73.21,1997-11-27 00:00:00.000,1997-12-25 00:00:00.000,1997-12-02 00:00:00.000,Split Rail Beer & Ale,USA,WY,Lander,82520,P.O. Box 555
10757,8.19,1997-11-27 00:00:00.000,1997-12-25 00:00:00.000,1997-12-15 00:00:00.000,Save-a-lot Markets,USA,ID,Boise,83720,187 Suffolk Ln.
10758,138.17,1997-11-28 00:00:00.000,1997-12-26 00:00:00.000,1997-12-04 00:00:00.000,Richter Supermarkt,Switzerland,NULL,Genève,1204,Starenweg 5
10759,11.99,1997-11-28 00:00:00.000,1997-12-26 00:00:00.000,1997-12-12 00:00:00.000,Ana Trujillo Emparedados y helados,Mexico,NULL,México D.F.,05021,Avda. de la Constitución 2222
10760,155.64,1997-12-01 00:00:00.000,1997-12-29 00:00:00.000,1997-12-10 00:00:00.000,Maison Dewey,Belgium,NULL,Bruxelles,B-1180,Rue Joseph-Bens 532
10761,18.66,1997-12-02 00:00:00.000,1997-12-30 00:00:00.000,1997-12-08 00:00:00.000,Rattlesnake Canyon Grocery,USA,NM,Albuquerque,87110,2817 Milton Dr.
10762,328.74,1997-12-02 00:00:00.000,1997-12-30 00:00:00.000,1997-12-09 00:00:00.000,Folk och fä HB,Sweden,NULL,Bräcke,S-844 67,Åkergatan 24
10763,37.35,1997-12-03 00:00:00.000,1997-12-31 00:00:00.000,1997-12-08 00:00:00.000,Folies gourmandes,59000,Lille," chaussée de Tournai",NULL,184
10764,145.45,1997-12-03 00:00:00.000,1997-12-31 00:00:00.000,1997-12-08 00:00:00.000,Ernst Handel,Austria,NULL,Graz,8010,Kirchgasse 6
10765,42.74,1997-12-04 00:00:00.000,1998-01-01 00:00:00.000,1997-12-09 00:00:00.000,QUICK-Stop,Germany,NULL,Cunewalde,01307,Taucherstraße 10
10766,157.55,1997-12-05 00:00:00.000,1998-01-02 00:00:00.000,1997-12-09 00:00:00.000,Ottilies Käseladen,Germany,NULL,Köln,50739,Mehrheimerstr. 369
10767,1.59,1997-12-05 00:00:00.000,1998-01-02 00:00:00.000,1997-12-15 00:00:00.000,Suprêmes délices,B-6000,Charleroi," 255",NULL,Boulevard Tirou
10768,146.32,1997-12-08 00:00:00.000,1998-01-05 00:00:00.000,1997-12-15 00:00:00.000,Around the Horn,UK,Essex,Colchester,CO7 6JX,Brook Farm Stratford St. Mary
10769,65.06,1997-12-08 00:00:00.000,1998-01-05 00:00:00.000,1997-12-12 00:00:00.000,Vaffeljernet,Denmark,NULL,Århus,8200,Smagsloget 45
10770,5.32,1997-12-09 00:00:00.000,1998-01-06 00:00:00.000,1997-12-17 00:00:00.000,Hanari Carnes,05454-876,Rio de Janeiro," 67",RJ,Rua do Paço
10771,11.19,1997-12-10 00:00:00.000,1998-01-07 00:00:00.000,1998-01-02 00:00:00.000,Ernst Handel,Austria,NULL,Graz,8010,Kirchgasse 6
10772,91.28,1997-12-10 00:00:00.000,1998-01-07 00:00:00.000,1997-12-19 00:00:00.000,Lehmanns Marktstand,Germany,NULL,Frankfurt a.M.,60528,Magazinweg 7
10773,96.43,1997-12-11 00:00:00.000,1998-01-08 00:00:00.000,1997-12-16 00:00:00.000,Ernst Handel,Austria,NULL,Graz,8010,Kirchgasse 6
10774,48.20,1997-12-11 00:00:00.000,1997-12-25 00:00:00.000,1997-12-12 00:00:00.000,Folk och fä HB,Sweden,NULL,Bräcke,S-844 67,Åkergatan 24
10775,20.25,1997-12-12 00:00:00.000,1998-01-09 00:00:00.000,1997-12-26 00:00:00.000,The Cracker Box,USA,MT,Butte,59801,55 Grizzly Peak Rd.
10776,351.53,1997-12-15 00:00:00.000,1998-01-12 00:00:00.000,1997-12-18 00:00:00.000,Ernst Handel,Austria,NULL,Graz,8010,Kirchgasse 6
10777,3.01,1997-12-15 00:00:00.000,1997-12-29 00:00:00.000,1998-01-21 00:00:00.000,Gourmet Lanchonetes,04876-786,Campinas," 442",SP,Av. Brasil
10778,6.79,1997-12-16 00:00:00.000,1998-01-13 00:00:00.000,1997-12-24 00:00:00.000,Berglunds snabbköp,Sweden,NULL,Luleå,S-958 22,Berguvsvägen  8
10779,58.13,1997-12-16 00:00:00.000,1998-01-13 00:00:00.000,1998-01-14 00:00:00.000,Morgenstern Gesundkost,Germany,NULL,Leipzig,04179,Heerstr. 22
10780,42.13,1997-12-16 00:00:00.000,1997-12-30 00:00:00.000,1997-12-25 00:00:00.000,LILA-Supermercado,Venezuela,Lara,Barquisimeto,3508,Carrera 52 con Ave. Bolívar #65-98 Llano Largo
10781,73.16,1997-12-17 00:00:00.000,1998-01-14 00:00:00.000,1997-12-19 00:00:00.000,Wartian Herkku,Finland,NULL,Oulu,90110,Torikatu 38
10782,1.10,1997-12-17 00:00:00.000,1998-01-14 00:00:00.000,1997-12-22 00:00:00.000,Cactus Comidas para llevar,Argentina,NULL,Buenos Aires,1010,Cerrito 333
10783,124.98,1997-12-18 00:00:00.000,1998-01-15 00:00:00.000,1997-12-19 00:00:00.000,Hanari Carnes,05454-876,Rio de Janeiro," 67",RJ,Rua do Paço
10784,70.09,1997-12-18 00:00:00.000,1998-01-15 00:00:00.000,1997-12-22 00:00:00.000,Magazzini Alimentari Riuniti,Italy,NULL,Bergamo,24100,Via Ludovico il Moro 22
10785,1.51,1997-12-18 00:00:00.000,1998-01-15 00:00:00.000,1997-12-24 00:00:00.000,GROSELLA-Restaurante,Venezuela,DF,Caracas,1081,5ª Ave. Los Palos Grandes
10786,110.87,1997-12-19 00:00:00.000,1998-01-16 00:00:00.000,1997-12-23 00:00:00.000,Queen Cozinha,05487-020,Sao Paulo," 891",SP,Alameda dos Canàrios
10787,249.93,1997-12-19 00:00:00.000,1998-01-02 00:00:00.000,1997-12-26 00:00:00.000,La maison d'Asie,France,NULL,Toulouse,31000,1 rue Alsace-Lorraine
10788,42.70,1997-12-22 00:00:00.000,1998-01-19 00:00:00.000,1998-01-19 00:00:00.000,QUICK-Stop,Germany,NULL,Cunewalde,01307,Taucherstraße 10
10789,100.60,1997-12-22 00:00:00.000,1998-01-19 00:00:00.000,1997-12-31 00:00:00.000,Folies gourmandes,59000,Lille," chaussée de Tournai",NULL,184
10790,28.23,1997-12-22 00:00:00.000,1998-01-19 00:00:00.000,1997-12-26 00:00:00.000,Gourmet Lanchonetes,04876-786,Campinas," 442",SP,Av. Brasil
10791,16.85,1997-12-23 00:00:00.000,1998-01-20 00:00:00.000,1998-01-01 00:00:00.000,Frankenversand,Germany,NULL,München,80805,Berliner Platz 43
10792,23.79,1997-12-23 00:00:00.000,1998-01-20 00:00:00.000,1997-12-31 00:00:00.000,Wolski Zajazd,Poland,NULL,Warszawa,01-012,ul. Filtrowa 68
10793,4.52,1997-12-24 00:00:00.000,1998-01-21 00:00:00.000,1998-01-08 00:00:00.000,Around the Horn,UK,Essex,Colchester,CO7 6JX,Brook Farm Stratford St. Mary
10794,21.49,1997-12-24 00:00:00.000,1998-01-21 00:00:00.000,1998-01-02 00:00:00.000,Que Delícia,02389-673,Rio de Janeiro," 12",RJ,Rua da Panificadora
10795,126.66,1997-12-24 00:00:00.000,1998-01-21 00:00:00.000,1998-01-20 00:00:00.000,Ernst Handel,Austria,NULL,Graz,8010,Kirchgasse 6
10796,26.52,1997-12-25 00:00:00.000,1998-01-22 00:00:00.000,1998-01-14 00:00:00.000,HILARION-Abastos,Venezuela,Táchira,San Cristóbal,5022,Carrera 22 con Ave. Carlos Soublette #8-35
10797,33.35,1997-12-25 00:00:00.000,1998-01-22 00:00:00.000,1998-01-05 00:00:00.000,Drachenblut Delikatessen,Germany,NULL,Aachen,52066,Walserweg 21
10798,2.33,1997-12-26 00:00:00.000,1998-01-23 00:00:00.000,1998-01-05 00:00:00.000,Island Trading,UK,Isle of Wight,Cowes,PO31 7PJ,Garden House Crowther Way
10799,30.76,1997-12-26 00:00:00.000,1998-02-06 00:00:00.000,1998-01-05 00:00:00.000,Königlich Essen,Germany,NULL,Brandenburg,14776,Maubelstr. 90
10800,137.44,1997-12-26 00:00:00.000,1998-01-23 00:00:00.000,1998-01-05 00:00:00.000,Seven Seas Imports,UK,NULL,London,OX15 4NB,90 Wadhurst Rd.
10801,97.09,1997-12-29 00:00:00.000,1998-01-26 00:00:00.000,1997-12-31 00:00:00.000,Bólido Comidas preparadas,28023,Madrid," 67",NULL,C/ Araquil
10802,257.26,1997-12-29 00:00:00.000,1998-01-26 00:00:00.000,1998-01-02 00:00:00.000,Simons bistro,Denmark,NULL,Kobenhavn,1734,Vinbæltet 34
10803,55.23,1997-12-30 00:00:00.000,1998-01-27 00:00:00.000,1998-01-06 00:00:00.000,Wellington Importadora,08737-363,Resende," 12",SP,Rua do Mercado
10804,27.33,1997-12-30 00:00:00.000,1998-01-27 00:00:00.000,1998-01-07 00:00:00.000,Seven Seas Imports,UK,NULL,London,OX15 4NB,90 Wadhurst Rd.
10805,237.34,1997-12-30 00:00:00.000,1998-01-27 00:00:00.000,1998-01-09 00:00:00.000,The Big Cheese,USA,OR,Portland,97201,89 Jefferson Way Suite 2
10806,22.11,1997-12-31 00:00:00.000,1998-01-28 00:00:00.000,1998-01-05 00:00:00.000,Victuailles en stock,69004,Lyon," rue du Commerce",NULL,2
10807,1.36,1997-12-31 00:00:00.000,1998-01-28 00:00:00.000,1998-01-30 00:00:00.000,Franchi S.p.A.,Italy,NULL,Torino,10100,Via Monte Bianco 34
10808,45.53,1998-01-01 00:00:00.000,1998-01-29 00:00:00.000,1998-01-09 00:00:00.000,Old World Delicatessen,USA,AK,Anchorage,99508,2743 Bering St.
10809,4.87,1998-01-01 00:00:00.000,1998-01-29 00:00:00.000,1998-01-07 00:00:00.000,Wellington Importadora,08737-363,Resende," 12",SP,Rua do Mercado
10810,4.33,1998-01-01 00:00:00.000,1998-01-29 00:00:00.000,1998-01-07 00:00:00.000,Laughing Bacchus Wine Cellars,Canada,BC,Vancouver,V3F 2K1,2319 Elm St.
10811,31.22,1998-01-02 00:00:00.000,1998-01-30 00:00:00.000,1998-01-08 00:00:00.000,LINO-Delicateses,Venezuela,Nueva Esparta,I. de Margarita,4980,Ave. 5 de Mayo Porlamar
10812,59.78,1998-01-02 00:00:00.000,1998-01-30 00:00:00.000,1998-01-12 00:00:00.000,Reggiani Caseifici,Italy,NULL,Reggio Emilia,42100,Strada Provinciale 124
10813,47.38,1998-01-05 00:00:00.000,1998-02-02 00:00:00.000,1998-01-09 00:00:00.000,Ricardo Adocicados,02389-890,Rio de Janeiro," 267",RJ,Av. Copacabana
10814,130.94,1998-01-05 00:00:00.000,1998-02-02 00:00:00.000,1998-01-14 00:00:00.000,Victuailles en stock,69004,Lyon," rue du Commerce",NULL,2
10815,14.62,1998-01-05 00:00:00.000,1998-02-02 00:00:00.000,1998-01-14 00:00:00.000,Save-a-lot Markets,USA,ID,Boise,83720,187 Suffolk Ln.
10816,719.78,1998-01-06 00:00:00.000,1998-02-03 00:00:00.000,1998-02-04 00:00:00.000,Great Lakes Food Market,USA,OR,Eugene,97403,2732 Baker Blvd.
10817,306.07,1998-01-06 00:00:00.000,1998-01-20 00:00:00.000,1998-01-13 00:00:00.000,Königlich Essen,Germany,NULL,Brandenburg,14776,Maubelstr. 90
10818,65.48,1998-01-07 00:00:00.000,1998-02-04 00:00:00.000,1998-01-12 00:00:00.000,Magazzini Alimentari Riuniti,Italy,NULL,Bergamo,24100,Via Ludovico il Moro 22
10819,19.76,1998-01-07 00:00:00.000,1998-02-04 00:00:00.000,1998-01-16 00:00:00.000,Cactus Comidas para llevar,Argentina,NULL,Buenos Aires,1010,Cerrito 333
10820,37.52,1998-01-07 00:00:00.000,1998-02-04 00:00:00.000,1998-01-13 00:00:00.000,Rattlesnake Canyon Grocery,USA,NM,Albuquerque,87110,2817 Milton Dr.
10821,36.68,1998-01-08 00:00:00.000,1998-02-05 00:00:00.000,1998-01-15 00:00:00.000,Split Rail Beer & Ale,USA,WY,Lander,82520,P.O. Box 555
10822,7.00,1998-01-08 00:00:00.000,1998-02-05 00:00:00.000,1998-01-16 00:00:00.000,Trail's Head Gourmet Provisioners,USA,WA,Kirkland,98034,722 DaVinci Blvd.
10823,163.97,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-13 00:00:00.000,LILA-Supermercado,Venezuela,Lara,Barquisimeto,3508,Carrera 52 con Ave. Bolívar #65-98 Llano Largo
10824,1.23,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-30 00:00:00.000,Folk och fä HB,Sweden,NULL,Bräcke,S-844 67,Åkergatan 24
10825,79.25,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-14 00:00:00.000,Drachenblut Delikatessen,Germany,NULL,Aachen,52066,Walserweg 21
10826,7.09,1998-01-12 00:00:00.000,1998-02-09 00:00:00.000,1998-02-06 00:00:00.000,Blondel père et fils,67000,Strasbourg," place Kléber",NULL,24
10827,63.54,1998-01-12 00:00:00.000,1998-01-26 00:00:00.000,1998-02-06 00:00:00.000,Bon app',13008,Marseille," rue des Bouchers",NULL,12
10828,90.85,1998-01-13 00:00:00.000,1998-01-27 00:00:00.000,1998-02-04 00:00:00.000,Rancho grande,Argentina,NULL,Buenos Aires,1010,Av. del Libertador 900
10829,154.72,1998-01-13 00:00:00.000,1998-02-10 00:00:00.000,1998-01-23 00:00:00.000,Island Trading,UK,Isle of Wight,Cowes,PO31 7PJ,Garden House Crowther Way
10830,81.83,1998-01-13 00:00:00.000,1998-02-24 00:00:00.000,1998-01-21 00:00:00.000,Tradiçao Hipermercados,05634-030,Sao Paulo," 414",SP,Av. Inês de Castro
10831,72.19,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-23 00:00:00.000,Santé Gourmet,Norway,NULL,Stavern,4110,Erling Skakkes gate 78
10832,43.26,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-19 00:00:00.000,La maison d'Asie,France,NULL,Toulouse,31000,1 rue Alsace-Lorraine
10833,71.49,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-23 00:00:00.000,Ottilies Käseladen,Germany,NULL,Köln,50739,Mehrheimerstr. 369
10834,29.78,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-19 00:00:00.000,Tradiçao Hipermercados,05634-030,Sao Paulo," 414",SP,Av. Inês de Castro
10835,69.53,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-21 00:00:00.000,Alfred's Futterkiste,Germany,NULL,Berlin,12209,Obere Str. 57
10836,411.88,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-21 00:00:00.000,Ernst Handel,Austria,NULL,Graz,8010,Kirchgasse 6
10837,13.32,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-23 00:00:00.000,Berglunds snabbköp,Sweden,NULL,Luleå,S-958 22,Berguvsvägen  8
10838,59.28,1998-01-19 00:00:00.000,1998-02-16 00:00:00.000,1998-01-23 00:00:00.000,LINO-Delicateses,Venezuela,Nueva Esparta,I. de Margarita,4980,Ave. 5 de Mayo Porlamar
10839,35.43,1998-01-19 00:00:00.000,1998-02-16 00:00:00.000,1998-01-22 00:00:00.000,Tradiçao Hipermercados,05634-030,Sao Paulo," 414",SP,Av. Inês de Castro
10840,2.71,1998-01-19 00:00:00.000,1998-03-02 00:00:00.000,1998-02-16 00:00:00.000,LINO-Delicateses,Venezuela,Nueva Esparta,I. de Margarita,4980,Ave. 5 de Mayo Porlamar
10841,424.30,1998-01-20 00:00:00.000,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,Suprêmes délices,B-6000,Charleroi," 255",NULL,Boulevard Tirou
10842,54.42,1998-01-20 00:00:00.000,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,Tortuga Restaurante,Mexico,NULL,México D.F.,05033,Avda. Azteca 123
10843,9.26,1998-01-21 00:00:00.000,1998-02-18 00:00:00.000,1998-01-26 00:00:00.000,Victuailles en stock,69004,Lyon," rue du Commerce",NULL,2
10844,25.22,1998-01-21 00:00:00.000,1998-02-18 00:00:00.000,1998-01-26 00:00:00.000,Piccolo und mehr,Austria,NULL,Salzburg,5020,Geislweg 14
10845,212.98,1998-01-21 00:00:00.000,1998-02-04 00:00:00.000,1998-01-30 00:00:00.000,QUICK-Stop,Germany,NULL,Cunewalde,01307,Taucherstraße 10
10846,56.46,1998-01-22 00:00:00.000,1998-03-05 00:00:00.000,1998-01-23 00:00:00.000,Suprêmes délices,B-6000,Charleroi," 255",NULL,Boulevard Tirou
10847,487.57,1998-01-22 00:00:00.000,1998-02-05 00:00:00.000,1998-02-10 00:00:00.000,Save-a-lot Markets,USA,ID,Boise,83720,187 Suffolk Ln.
10848,38.24,1998-01-23 00:00:00.000,1998-02-20 00:00:00.000,1998-01-29 00:00:00.000,Consolidated Holdings,UK,NULL,London,WX1 6LT,Berkeley Gardens 12  Brewery
10849,0.56,1998-01-23 00:00:00.000,1998-02-20 00:00:00.000,1998-01-30 00:00:00.000,Königlich Essen,Germany,NULL,Brandenburg,14776,Maubelstr. 90
10850,49.19,1998-01-23 00:00:00.000,1998-03-06 00:00:00.000,1998-01-30 00:00:00.000,Victuailles en stock,69004,Lyon," rue du Commerce",NULL,2
10851,160.55,1998-01-26 00:00:00.000,1998-02-23 00:00:00.000,1998-02-02 00:00:00.000,Ricardo Adocicados,02389-890,Rio de Janeiro," 267",RJ,Av. Copacabana
10852,174.05,1998-01-26 00:00:00.000,1998-02-09 00:00:00.000,1998-01-30 00:00:00.000,Rattlesnake Canyon Grocery,USA,NM,Albuquerque,87110,2817 Milton Dr.
10853,53.83,1998-01-27 00:00:00.000,1998-02-24 00:00:00.000,1998-02-03 00:00:00.000,Blauer See Delikatessen,Germany,NULL,Mannheim,68306,Forsterstr. 57
10854,100.22,1998-01-27 00:00:00.000,1998-02-24 00:00:00.000,1998-02-05 00:00:00.000,Ernst Handel,Austria,NULL,Graz,8010,Kirchgasse 6
10855,170.97,1998-01-27 00:00:00.000,1998-02-24 00:00:00.000,1998-02-04 00:00:00.000,Old World Delicatessen,USA,AK,Anchorage,99508,2743 Bering St.
10856,58.43,1998-01-28 00:00:00.000,1998-02-25 00:00:00.000,1998-02-10 00:00:00.000,Antonio Moreno Taquería,Mexico,NULL,México D.F.,05023,Mataderos  2312
10857,188.85,1998-01-28 00:00:00.000,1998-02-25 00:00:00.000,1998-02-06 00:00:00.000,Berglunds snabbköp,Sweden,NULL,Luleå,S-958 22,Berguvsvägen  8
10858,52.51,1998-01-29 00:00:00.000,1998-02-26 00:00:00.000,1998-02-03 00:00:00.000,La corne d'abondance,78000,Versailles," avenue de l'Europe",NULL,67
10859,76.10,1998-01-29 00:00:00.000,1998-02-26 00:00:00.000,1998-02-02 00:00:00.000,Frankenversand,Germany,NULL,München,80805,Berliner Platz 43
10860,19.26,1998-01-29 00:00:00.000,1998-02-26 00:00:00.000,1998-02-04 00:00:00.000,France restauration,44000,Nantes," rue Royale",NULL,54
10861,14.93,1998-01-30 00:00:00.000,1998-02-27 00:00:00.000,1998-02-17 00:00:00.000,White Clover Markets,USA,WA,Seattle,98124,1029 - 12th Ave. S.
10862,53.23,1998-01-30 00:00:00.000,1998-03-13 00:00:00.000,1998-02-02 00:00:00.000,Lehmanns Marktstand,Germany,NULL,Frankfurt a.M.,60528,Magazinweg 7
10863,30.26,1998-02-02 00:00:00.000,1998-03-02 00:00:00.000,1998-02-17 00:00:00.000,HILARION-Abastos,Venezuela,Táchira,San Cristóbal,5022,Carrera 22 con Ave. Carlos Soublette #8-35
10864,3.04,1998-02-02 00:00:00.000,1998-03-02 00:00:00.000,1998-02-09 00:00:00.000,Around the Horn,UK,Essex,Colchester,CO7 6JX,Brook Farm Stratford St. Mary
10865,348.14,1998-02-02 00:00:00.000,1998-02-16 00:00:00.000,1998-02-12 00:00:00.000,QUICK-Stop,Germany,NULL,Cunewalde,01307,Taucherstraße 10
10866,109.11,1998-02-03 00:00:00.000,1998-03-03 00:00:00.000,1998-02-12 00:00:00.000,Berglunds snabbköp,Sweden,NULL,Luleå,S-958 22,Berguvsvägen  8
10867,1.93,1998-02-03 00:00:00.000,1998-03-17 00:00:00.000,1998-02-11 00:00:00.000,Lonesome Pine Restaurant,USA,OR,Portland,97219,89 Chiaroscuro Rd.
10868,191.27,1998-02-04 00:00:00.000,1998-03-04 00:00:00.000,1998-02-23 00:00:00.000,Queen Cozinha,05487-020,Sao Paulo," 891",SP,Alameda dos Canàrios
10869,143.28,1998-02-04 00:00:00.000,1998-03-04 00:00:00.000,1998-02-09 00:00:00.000,Seven Seas Imports,UK,NULL,London,OX15 4NB,90 Wadhurst Rd.
10870,12.04,1998-02-04 00:00:00.000,1998-03-04 00:00:00.000,1998-02-13 00:00:00.000,Wolski Zajazd,Poland,NULL,Warszawa,01-012,ul. Filtrowa 68
10871,112.27,1998-02-05 00:00:00.000,1998-03-05 00:00:00.000,1998-02-10 00:00:00.000,Bon app',13008,Marseille," rue des Bouchers",NULL,12
10872,175.32,1998-02-05 00:00:00.000,1998-03-05 00:00:00.000,1998-02-09 00:00:00.000,Godos Cocina Típica,41101,Sevilla," 33",NULL,C/ Romero
